SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-01129560,02/28/2017,Front,,Open,,Vacant,false,false,5514,W,CORTLAND,ST,60639,1139432.17991066,1911909.9426872,37,25,25,41.91439150867265,-87.76318216714274,"(41.91439150867265, -87.76318216714274)"
Vacant/Abandoned Building,17-01132928,02/28/2017,Front,,Open,,Vacant,false,false,2200,W,JACKSON,BLVD,60612,1161781.93639302,1898664.54529387,27,12,28,41.877608016031125,-87.68144200248132,"(41.877608016031125, -87.68144200248132)"
Vacant/Abandoned Building,17-01134213,02/28/2017,Front,,Open,DOORS AND WINDOWS.. THERE ARE VAGRANTS LIVING INSIDE THE BUILDING..,Vacant,false,true,917,N,MENARD,AVE,60651,1137525.65002467,1905590.48002675,29,15,25,41.897084705448414,-87.77033895186695,"(41.897084705448414, -87.77033895186695)"
Vacant/Abandoned Building,17-01129515,02/28/2017,Front,,Open,,Vacant,false,false,4048,W,LEXINGTON,ST,60624,1149508.10999343,1896469.48998082,24,11,26,41.8718315082729,-87.72656552845956,"(41.8718315082729, -87.72656552845956)"
Vacant/Abandoned Building,17-01134086,02/28/2017,Front,,Open,,Vacant,false,false,6607,S,MINERVA,AVE,60637,1185019.6256754,1861430.27807831,5,3,42,41.774918764301496,-87.5972916545126,"(41.774918764301496, -87.5972916545126)"
Vacant/Abandoned Building,17-01128215,02/28/2017,Rear,,Open,BACK DOOR,Vacant,false,true,8105,S,DAMEN,AVE,60620,1164436.37757107,1850905.70993433,17,6,71,41.746496517452854,-87.67304295153501,"(41.746496517452854, -87.67304295153501)"
Vacant/Abandoned Building,17-01136517,02/28/2017,Front,,Boarded,,Vacant,false,false,9335,S,HARPER,AVE,60619,1188078.0418948,1843385.05103113,8,4,48,41.725328579423476,-87.5866541744312,"(41.725328579423476, -87.5866541744312)"
Vacant/Abandoned Building,17-01133246,02/28/2017,Rear,,Open,SIDE WINDOWS,Vacant,false,false,7900,S,BISHOP,ST,60620,1168038.74012779,1852359.31669334,17,6,71,41.75040880158987,-87.65980132245353,"(41.75040880158987, -87.65980132245353)"
Vacant/Abandoned Building,17-01133312,02/28/2017,Rear,,Open,,Vacant,false,true,1521,N,LAWLER,AVE,60651,1142428.30508753,1909643.50850681,37,25,25,41.90811698225996,-87.75223112894002,"(41.90811698225996, -87.75223112894002)"
Vacant/Abandoned Building,17-01138603,02/28/2017,Front,,Boarded,REAR,Vacant,false,true,6235,S,BISHOP,ST,60636,1167733.99966992,1863396.19982112,16,7,67,41.78070199866093,-87.66060171387691,"(41.78070199866093, -87.66060171387691)"
Vacant/Abandoned Building,17-01135928,02/28/2017,Front,,Boarded,,Vacant,false,false,9325,S,HARPER,AVE,60619,1188076.3418948,1843452.15103113,8,4,48,41.725512749431786,-87.58665826953741,"(41.725512749431786, -87.58665826953741)"
Vacant/Abandoned Building,17-01122416,02/28/2017,Rear,,Open,REAR,Vacant,false,true,10235,S,CARPENTER,ST,60643,1171124.44290253,1836943.01283242,34,22,73,41.70803743524009,-87.64894306651095,"(41.70803743524009, -87.64894306651095)"
Vacant/Abandoned Building,17-01122228,02/28/2017,Front,,Open,,Vacant,false,false,2148,E,98TH,ST,60617,1192035.99202539,1840401.78781902,7,4,51,41.71704708465635,-87.57225292355562,"(41.71704708465635, -87.57225292355562)"
Vacant/Abandoned Building,17-01122244,02/28/2017,Front,,Open,,Vacant,false,false,9801,S,CLYDE,AVE,60617,1192036.39202539,1840391.88781902,7,4,51,41.71701990834948,-87.57225177908289,"(41.71701990834948, -87.57225177908289)"
Vacant/Abandoned Building,17-01134825,02/28/2017,Front,,Open,,Vacant,false,true,11842,S,PRAIRIE,AVE,60628,1180038.93659373,1826494.69987826,9,5,53,41.67916674225755,-87.61661629172877,"(41.67916674225755, -87.61661629172877)"
Vacant/Abandoned Building,17-01135412,02/28/2017,,,,,,,,328,W,102ND,PL,60628,1175929.78400185,1836964.72011417,9,5,49,41.70799085263794,-87.63134507419575,"(41.70799085263794, -87.63134507419575)"
Vacant/Abandoned Building,17-01131162,02/28/2017,Front,,Open,REAR ROOFTOP ENTRY VIA LIGHTPOLES,Vacant,false,true,1721,N,MILWAUKEE,AVE,60647,1161829.71737687,1911418.65758226,32,14,24,41.91260533032349,-87.68091046207338,"(41.91260533032349, -87.68091046207338)"
Vacant/Abandoned Building,17-01131337,02/28/2017,Front,,Boarded,,Vacant,false,false,2333,N,WESTERN,AVE,60647,1159971.34851992,1915625.64002857,32,14,22,41.92418818439218,-87.68762126692542,"(41.92418818439218, -87.68762126692542)"
Vacant/Abandoned Building,17-01154777,03/01/2017,Front,,Open,,Vacant,false,false,748,S,KILBOURN,AVE,60624,1146446.17932252,1896224.18813267,24,11,26,41.871217214199184,-87.73781348327554,"(41.871217214199184, -87.73781348327554)"
Vacant/Abandoned Building,17-01153166,03/01/2017,Front,,Open,,Vacant,false,false,4718,S,SHIELDS,AVE,60609,1174750.29990655,1873666.58338413,3,9,37,41.808731474269784,-87.63457267805926,"(41.808731474269784, -87.63457267805926)"
Vacant/Abandoned Building,17-01154917,03/01/2017,Front,,Open,,Vacant,true,true,5813,S,CARPENTER,ST,60621,1170308.46237999,1866200.62689113,16,7,68,41.78834201653331,-87.65108168052103,"(41.78834201653331, -87.65108168052103)"
Vacant/Abandoned Building,17-01157089,03/01/2017,Front,,Open,,Vacant,false,true,6916,S,EGGLESTON,AVE,60621,1174473.68997302,1859068.60101556,6,7,68,41.768679232228074,-87.63602147512728,"(41.768679232228074, -87.63602147512728)"
Vacant/Abandoned Building,17-01154325,03/01/2017,Front,,Open,REAR,Vacant,false,false,117,N,LONG,AVE,60644,1140318.18140074,1900401.33568423,28,15,25,41.88279430914974,-87.76020953980739,"(41.88279430914974, -87.76020953980739)"
Vacant/Abandoned Building,17-01147862,03/01/2017,Front,,Open,FRONT DOOR,Vacant,false,true,7634,S,CREGIER,AVE,60649,1189527.91549591,1854712.38852292,8,4,43,41.75637724325557,-87.58098057299237,"(41.75637724325557, -87.58098057299237)"
Vacant/Abandoned Building,17-01152518,03/01/2017,Rear,,Open,BACK DOOR OPEN,Vacant,false,true,2646,W,LITHUANIAN PLAZA,CT,60629,1159828.83503277,1858791.45432188,17,8,66,41.768231975380964,-87.68971000440185,"(41.768231975380964, -87.68971000440185)"
Vacant/Abandoned Building,17-01150992,03/01/2017,Front,,Open,NOT BOARDED,Vacant,false,false,11528,S,NORMAL,AVE,60628,1175033.47037143,1828454.88958245,34,5,53,41.684658609389615,-87.63488011410284,"(41.684658609389615, -87.63488011410284)"
Vacant/Abandoned Building,17-01150100,03/01/2017,Front,,Boarded,,Vacant,true,false,2139,S,MILLARD,AVE,60623,1152364.05706743,1889658.31513262,24,10,29,41.85308498556305,-87.7162598468192,"(41.85308498556305, -87.7162598468192)"
Vacant/Abandoned Building,17-01150267,03/01/2017,Rear,,Boarded,REAR DOOR IS OPENED,Vacant,false,false,8001,S,SAGINAW,AVE,60617,1195234.80089515,1852430.26677799,7,4,46,41.74997607055683,-87.56014155434146,"(41.74997607055683, -87.56014155434146)"
Vacant/Abandoned Building,17-01150201,03/01/2017,Front,,Boarded,,Vacant,false,false,6308,N,CENTRAL,AVE,60646,1138962.73353438,1941731.86608752,39,16,12,41.996234228249875,-87.76417922241183,"(41.996234228249875, -87.76417922241183)"
Vacant/Abandoned Building,17-01148577,03/01/2017,Front,,Open,,Vacant,true,true,630,S,KEELER,AVE,60624,1148486.88877438,1896919.30111108,24,11,26,41.8730855907784,-87.73030327908867,"(41.8730855907784, -87.73030327908867)"
Vacant/Abandoned Building,17-01149972,03/01/2017,Front,,Boarded,,Vacant,false,false,732,N,SPRINGFIELD,AVE,60624,1150257.24529708,1904607.41551876,37,11,23,41.89414829697024,-87.72360284726892,"(41.89414829697024, -87.72360284726892)"
Vacant/Abandoned Building,17-01165884,03/01/2017,Front,,Boarded,,Vacant,false,false,4051,W,POTOMAC,AVE,60651,1149136.87790159,1908352.50698647,37,25,23,41.90444698788871,-87.72762052688593,"(41.90444698788871, -87.72762052688593)"
Vacant/Abandoned Building,17-01174350,03/02/2017,Front,,Open,,Vacant,false,false,6359,S,HERMITAGE,AVE,60636,1165762.07763097,1862516.56887613,15,7,67,41.77833028493418,-87.66785611646597,"(41.77833028493418, -87.66785611646597)"
Vacant/Abandoned Building,17-01175434,03/02/2017,Front,,Open,,Vacant,false,false,5612,S,LAFAYETTE,AVE,60621,1176935.7123928,1867771.6451047,3,2,40,41.79250616619642,-87.62673484336534,"(41.79250616619642, -87.62673484336534)"
Vacant/Abandoned Building,17-01175445,03/02/2017,Front,,Open,,Vacant,false,false,5624,S,LAFAYETTE,AVE,60621,1176937.7123928,1867694.7451047,3,2,40,41.79229509989298,-87.62672982735648,"(41.79229509989298, -87.62672982735648)"
Vacant/Abandoned Building,17-01179657,03/02/2017,Front,,Open,FRONT AND GARAGE,Vacant,false,true,619,E,60TH,ST,60637,1181469.62997382,1865365.56998735,20,3,42,41.785800216282325,-87.61018396863085,"(41.785800216282325, -87.61018396863085)"
Vacant/Abandoned Building,17-01181002,03/02/2017,Front,,Boarded,,Vacant,false,false,8738,S,WABASH,AVE,60619,1178238.12038827,1847072.70017397,9,6,44,41.73567651669671,-87.62258628039501,"(41.73567651669671, -87.62258628039501)"
Vacant/Abandoned Building,17-01180875,03/02/2017,Front,,Open,"FRONT, SIDE, AND REAR",Vacant,false,false,7004,S,WINCHESTER,AVE,60636,1164565.22231894,1858219.59287766,17,7,67,41.766564137795,-87.67236492885503,"(41.766564137795, -87.67236492885503)"
Vacant/Abandoned Building,17-01179020,03/02/2017,Rear,,Open,,Vacant,false,true,6651,S,MICHIGAN,AVE,60637,1178083.58163371,1860932.23712637,20,3,69,41.77371217488572,-87.62273305773536,"(41.77371217488572, -87.62273305773536)"
Vacant/Abandoned Building,17-01173445,03/02/2017,Front,,Open,FRONT,Vacant,false,false,424,W,79TH,ST,60620,1174734.47009202,1852543.66648269,17,6,69,41.75076822717693,-87.63525967258184,"(41.75076822717693, -87.63525967258184)"
Vacant/Abandoned Building,17-01169226,03/02/2017,Front,,Open,FRONT DOOR AND WINDOWS ARE BROKEN,Vacant,true,false,6535,S,JUSTINE,ST,60636,1167130.21787888,1861388.8018298,16,7,67,41.77520638555063,-87.66287267149885,"(41.77520638555063, -87.66287267149885)"
Vacant/Abandoned Building,17-01176353,03/02/2017,Front,,Open,FRONT AND REAR,Vacant,false,true,264,W,105TH,PL,60628,1176351.15389518,1834977.06832323,34,5,49,41.70252701655775,-87.62986146453339,"(41.70252701655775, -87.62986146453339)"
Vacant/Abandoned Building,17-01179247,03/02/2017,Front,,Open,FRONT,Vacant,false,false,11819,S,PERRY,AVE,60628,1177703.89497097,1826585.33643429,34,5,53,41.679468447102956,-87.62516072960176,"(41.679468447102956, -87.62516072960176)"
Vacant/Abandoned Building,17-01169827,03/02/2017,Front,,Open,,Vacant,false,false,10632,S,MAY,ST,60643,1170652.17612746,1834296.75258002,34,22,73,41.700785974264775,-87.65074934122035,"(41.700785974264775, -87.65074934122035)"
Vacant/Abandoned Building,17-01169848,03/02/2017,Front,,Open,,Vacant,false,false,10637,S,MAY,ST,60643,1170653.17612746,1834263.35258002,34,22,73,41.70069429768315,-87.6507466488774,"(41.70069429768315, -87.6507466488774)"
Vacant/Abandoned Building,17-01177058,03/02/2017,Front,,Open,FRONT DOOR,Vacant,true,true,319,N,AVERS,AVE,60624,1150577.89996778,1901579.80639141,37,11,26,41.88583396119331,-87.72250433042379,"(41.88583396119331, -87.72250433042379)"
Vacant/Abandoned Building,17-01178484,03/02/2017,Front,,Boarded,,Vacant,false,false,7543,N,ROCKWELL,ST,60645,1157736.46137195,1950041.39442235,50,24,2,42.01867267556003,-87.69489077408774,"(42.01867267556003, -87.69489077408774)"
Vacant/Abandoned Building,17-01193939,03/03/2017,Front,,Open,,Vacant,false,false,7002,S,WOLCOTT,AVE,60636,1164896.8854912,1858239.35138153,17,7,67,41.76661135751687,-87.67114869590272,"(41.76661135751687, -87.67114869590272)"
Vacant/Abandoned Building,17-01189494,03/03/2017,Front,,Open,NONE,Vacant,false,false,2707,S,HILLOCK,AVE,60608,1168289.91400829,1886675.46353063,11,9,60,41.84457084324208,-87.65789282205368,"(41.84457084324208, -87.65789282205368)"
Vacant/Abandoned Building,17-01188224,03/03/2017,Front,,Open,FRONT/REAR,Vacant,false,true,5155,S,TALMAN,AVE,60632,1159578.10429981,1870379.7255946,14,9,63,41.80003694457869,-87.69031139965911,"(41.80003694457869, -87.69031139965911)"
Vacant/Abandoned Building,17-01187056,03/03/2017,Front,,Open,,Vacant,false,true,6500,S,PEORIA,ST,60621,1171424.12851967,1861739.05397385,6,7,68,41.776074578128004,-87.64712151406613,"(41.776074578128004, -87.64712151406613)"
Vacant/Abandoned Building,17-01191975,03/03/2017,Front,,Open,,Vacant,true,true,7133,S,WABASH,AVE,60619,1177959.65052302,1857733.5397739,6,3,69,41.76493741379578,-87.62328416212897,"(41.76493741379578, -87.62328416212897)"
Vacant/Abandoned Building,17-01188962,03/03/2017,Front,,Boarded,,Vacant,false,false,8033,S,CHAPPEL,AVE,60617,1191258.88933322,1852111.33309105,8,4,46,41.749198009116164,-87.57472105960242,"(41.749198009116164, -87.57472105960242)"
Vacant/Abandoned Building,17-01192637,03/03/2017,Front,,Open,FRONT DOOR & SIDE OF GARAGE,Vacant,false,false,8828,S,EAST END,AVE,60617,1189093.690708,1846786.27870464,8,4,48,41.73463765949857,-87.58282524409742,"(41.73463765949857, -87.58282524409742)"
Vacant/Abandoned Building,17-01190085,03/03/2017,Front,,Open,FRONT DOOR,Vacant,false,false,8033,S,VINCENNES,AVE,60620,1174852.82892956,1851660.50099302,17,6,44,41.74834207551537,-87.63485222314824,"(41.74834207551537, -87.63485222314824)"
Vacant/Abandoned Building,17-01189854,03/03/2017,Garage,,Open,GARAGE,Vacant,false,false,9155,S,GREEN,ST,60620,1172255.11348204,1844105.42299633,21,22,73,41.7276673930026,-87.64459267216009,"(41.7276673930026, -87.64459267216009)"
Vacant/Abandoned Building,17-01239686,03/05/2017,Front,,Open,FRONT DOOR,Vacant,false,true,7318,S,ABERDEEN,ST,60621,1170249.12916804,1856280.95957969,17,7,68,41.76112253500069,-87.65158756283623,"(41.76112253500069, -87.65158756283623)"
Vacant/Abandoned Building,17-01228748,03/05/2017,Front,,Open,ALL OVER,Vacant,false,false,5533,S,JUSTINE,ST,60636,1166954.58011891,1867941.48759696,16,7,67,41.79319152255078,-87.66332935806726,"(41.79319152255078, -87.66332935806726)"
Vacant/Abandoned Building,17-01222860,03/05/2017,Front,,Open,FRONT AND REAR DOORS WITH BROKEN WINDOWS,Vacant,true,false,4326,W,MONROE,ST,60624,1147562.41253036,1899310.625069,28,11,26,41.87966543595632,-87.73363616216311,"(41.87966543595632, -87.73363616216311)"
Vacant/Abandoned Building,17-01234855,03/05/2017,Front,,Open,FRONT,Vacant,false,false,149,W,109TH,ST,60628,1177210.27200467,1832672.98822786,34,5,49,41.69618498992237,-87.6267848288006,"(41.69618498992237, -87.6267848288006)"
Vacant/Abandoned Building,17-01234958,03/05/2017,Front,,Open,REAR,Vacant,false,false,119,W,109TH,ST,60628,1177408.17200467,1832677.88822786,34,5,49,41.696193979087575,-87.6260600986768,"(41.696193979087575, -87.6260600986768)"
Vacant/Abandoned Building,17-01233434,03/05/2017,Front,,Boarded,,Vacant,false,false,10832,S,WABASH,AVE,60628,1178497.57782786,1833154.9906927,9,5,49,41.69747859829196,-87.62205697005902,"(41.69747859829196, -87.62205697005902)"
Vacant/Abandoned Building,17-01233455,03/05/2017,Front,,Open,,Vacant,false,false,10836,S,WABASH,AVE,60628,1178498.37782786,1833128.1906927,9,5,49,41.69740503717052,-87.62205485127099,"(41.69740503717052, -87.62205485127099)"
Vacant/Abandoned Building,17-01234920,03/05/2017,Front,,Open,ALL OVER,Vacant,false,false,133,W,109TH,ST,60628,1177315.87200467,1832675.58822786,34,5,49,41.69618974692298,-87.62639811121336,"(41.69618974692298, -87.62639811121336)"
Vacant/Abandoned Building,17-01236015,03/05/2017,Front,,Open,,Vacant,true,false,10736,S,PRAIRIE,AVE,60628,1179819.565075,1833775.26505,9,5,49,41.69915065624273,-87.61719772851828,"(41.69915065624273, -87.61719772851828)"
Vacant/Abandoned Building,17-01255598,03/06/2017,Front,,Boarded,REAR OF THE HOUSE IS NOT BOARDED,Vacant,true,true,2247,W,71ST,ST,60636,1162532.98610429,1857540.32192525,18,8,66,41.76474273489448,-87.67983279604422,"(41.76474273489448, -87.67983279604422)"
Vacant/Abandoned Building,17-01245122,03/06/2017,Front,,Open,,Vacant,true,false,6500,S,ST LAWRENCE,AVE,60637,1181351.65122316,1862045.13091426,20,3,42,41.77669133980479,-87.61071883860845,"(41.77669133980479, -87.61071883860845)"
Vacant/Abandoned Building,17-01249025,03/06/2017,Front,,Boarded,,Vacant,false,false,717,W,59TH,ST,60621,1172459.64969844,1865748.82210707,20,7,68,41.78705510036837,-87.64320740822838,"(41.78705510036837, -87.64320740822838)"
Vacant/Abandoned Building,17-01250602,03/06/2017,Front,,Open,FRONT DOOR MISSING,Vacant,false,false,6048,S,NORMAL,BLVD,60621,1174000.18728686,1864714.74150924,20,7,68,41.784183400056115,-87.63758965500708,"(41.784183400056115, -87.63758965500708)"
